boy_rate,学位名称,最近五年平均薪酬,girl_rate,专业名称,id,level1,本科专科,level2,专业大类,level3,专业小类,学制,name,rank,平均薪酬,专业代码,special_id,view_month,view_total,view_week
0,管理学学士,0,0,海警后勤管理,gkspecial8432,1,本科(普通),13,管理学,115,公共管理类,四年,海警后勤管理,0,129768,120411TK,8432,31,28926,10
0,管理学学士,0,0,无障碍管理,gkspecial9790,1,本科(普通),13,管理学,115,公共管理类,四年,无障碍管理,0,121235,120420TK,9790,32,10703,8
0,管理学学士,0,0,航空安防管理,gkspecial9789,1,本科(普通),13,管理学,115,公共管理类,四年,航空安防管理,0,139251,120419TK,9789,33,9546,12
0,管理学学士,0,0,慈善管理,gkspecial9346,1,本科(普通),13,管理学,115,公共管理类,四年,慈善管理,0,0,120418T,9346,33,1575,10
25,管理学学士,10800,75,档案学,gkspecial315,1,本科(普通),13,管理学,116,图书情报与档案管理类,四年,档案学,782,128475,120502,315,275,388928,102
20,管理学学士,10800,80,图书馆学,gkspecial314,1,本科(普通),13,管理学,116,图书情报与档案管理类,四年,图书馆学,783,129374,120501,314,227,323324,79
32,管理学学士,11700,68,信息资源管理,gkspecial316,1,本科(普通),13,管理学,116,图书情报与档案管理类,四年,信息资源管理,781,127654,120503,316,156,273776,63
41,管理学学士,11000,59,物流管理,gkspecial317,1,本科(普通),13,管理学,117,物流管理与工程类,四年,物流管理,780,114840,120601,317,830,977276,382
28,管理学学士,17200,72,采购管理,gkspecial1243,1,本科(普通),13,管理学,117,物流管理与工程类,四年,采购管理,0,88702,120603T,1243,123,365483,49
51,"工学学士,管理学学士",11100,49,物流工程,gkspecial318,1,本科(普通),13,管理学,117,物流管理与工程类,四年,物流工程,779,93714,120602,318,274,292206,103
0,管理学学士,0,0,供应链管理,gkspecial8434,1,本科(普通),13,管理学,117,物流管理与工程类,四年,供应链管理,0,88139,120604T,8434,154,117360,54
71,"工学学士,管理学学士",11800,29,工业工程,gkspecial319,1,本科(普通),13,管理学,118,工业工程类,四年,工业工程,778,120967,120701,319,577,427758,217
44,管理学学士,11600,56,质量管理工程,gkspecial1245,1,本科(普通),13,管理学,118,工业工程类,四年,质量管理工程,0,106619,120703T,1245,257,404266,84
39,管理学学士,12500,61,标准化工程,gkspecial1244,1,本科(普通),13,管理学,118,工业工程类,四年,标准化工程,0,95505,120702T,1244,107,364639,38
40,"经济学学士,工学学士,管理学学士",12200,60,电子商务,gkspecial320,1,本科(普通),13,管理学,119,电子商务类,四年,电子商务,777,120227,120801,320,565,1241536,201
50,管理学学士,12400,50,电子商务及法律,gkspecial1246,1,本科(普通),13,管理学,119,电子商务类,四年,电子商务及法律,0,115965,120802T,1246,64,373699,14
0,管理学学士,0,0,跨境电子商务,gkspecial8701,1,本科(普通),13,管理学,119,电子商务类,四年,跨境电子商务,0,95157,120803T,8701,115,97871,41
23,管理学学士,11100,77,旅游管理,gkspecial321,1,本科(普通),13,管理学,120,旅游管理类,四年,旅游管理,10010000,117610,120901K,321,784,843071,298
29,管理学学士,11600,71,酒店管理,gkspecial322,1,本科(普通),13,管理学,120,旅游管理类,四年,酒店管理,775,121505,120902,322,199,544189,75
23,管理学学士,11700,77,会展经济与管理,gkspecial323,1,本科(普通),13,管理学,120,旅游管理类,四年,会展经济与管理,774,119250,120903,323,301,490340,108
19,管理学学士,9700,81,旅游管理与服务教育,gkspecial1247,1,本科(普通),13,管理学,120,旅游管理类,四年,旅游管理与服务教育,0,51638,120904T,1247,95,151572,32
12,艺术学学士,12800,88,艺术史论,gkspecial324,1,本科(普通),14,艺术学,121,艺术学理论类,四年,艺术史论,773,88142,130101,324,85,522938,41
0,艺术学学士,0,0,艺术管理,gkspecial8435,1,本科(普通),14,艺术学,121,艺术学理论类,四年,艺术管理,0,108181,130102T,8435,109,182367,31
0,艺术学学士,0,0,非物质文化遗产保护,gkspecial8827,1,本科(普通),14,艺术学,121,艺术学理论类,四年,非物质文化遗产保护,0,118082,130103T,8827,80,112058,25
27,艺术学学士,10000,73,音乐学,gkspecial326,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年，五年,音乐学,771,91018,130202,326,437,544355,169
31,艺术学学士,9000,69,舞蹈表演,gkspecial328,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年,舞蹈表演,769,76012,130204,328,149,542323,51
35,艺术学学士,11000,65,音乐表演,gkspecial325,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年,音乐表演,772,77976,130201,325,287,522981,126
24,艺术学学士,11100,76,舞蹈学,gkspecial329,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年,舞蹈学,768,87637,130205,329,317,193699,120
39,艺术学学士,14000,61,作曲与作曲技术理论,gkspecial327,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年，五年,作曲与作曲技术理论,770,72568,130203,327,58,155629,24
25,艺术学学士,10400,75,舞蹈编导,gkspecial330,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年,舞蹈编导,767,87463,130206,330,89,155273,32
0,艺术学学士,0,0,航空服务艺术与管理,gkspecial8437,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年,航空服务艺术与管理,0,59145,130208TK,8437,133,138709,48
0,艺术学学士,0,0,音乐教育,gkspecial2124,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年,音乐教育,0,97998,130212T,2124,198,119934,84
0,艺术学学士,0,0,流行音乐,gkspecial8438,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年,流行音乐,0,114132,130209T,8438,54,83636,19
0,艺术学学士,0,0,舞蹈教育,gkspecial8436,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年,舞蹈教育,0,95608,130207T,8436,42,73893,13
0,艺术学学士,0,0,音乐治疗,gkspecial8439,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年,音乐治疗,0,95088,130210T,8439,93,64185,29
0,艺术学学士,0,0,流行舞蹈,gkspecial8440,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年,流行舞蹈,0,81368,130211T,8440,42,46288,19
0,艺术学学士,0,0,冰雪舞蹈表演,gkspecial9894,1,本科(普通),14,艺术学,122,音乐与舞蹈学类,四年,冰雪舞蹈表演,0,107916,130213TK,9894,18,10583,5
33,艺术学学士,12800,67,播音与主持艺术,gkspecial339,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,播音与主持艺术,758,88398,130309,339,738,769938,305
33,艺术学学士,13100,67,广播电视编导,gkspecial335,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,广播电视编导,762,122931,130305,335,797,674327,391
51,艺术学学士,12900,49,影视摄影与制作,gkspecial1248,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,影视摄影与制作,0,121972,130311T,1248,266,646390,109
44,艺术学学士,13200,56,动画,gkspecial340,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,动画,757,128030,130310,340,628,606166,267
25,艺术学学士,13200,75,电影学,gkspecial333,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,电影学,764,91318,130303,333,104,566605,44
42,艺术学学士,16400,58,戏剧影视导演,gkspecial336,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,戏剧影视导演,761,71433,130306,336,250,420384,99
39,艺术学学士,12000,61,表演,gkspecial331,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,表演,766,90205,130301,331,319,397401,133
28,艺术学学士,12700,72,戏剧影视文学,gkspecial334,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,戏剧影视文学,763,99610,130304,334,286,324502,122
35,艺术学学士,13900,65,戏剧影视美术设计,gkspecial337,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,戏剧影视美术设计,760,83046,130307,337,167,265225,72
42,艺术学学士,13000,58,录音艺术,gkspecial338,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,录音艺术,759,89392,130308,338,105,247206,47
28,艺术学学士,14900,72,戏剧学,gkspecial332,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,戏剧学,765,89804,130302,332,63,159855,18
0,艺术学学士,0,0,影视技术,gkspecial8441,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,影视技术,0,135531,130312T,8441,45,80852,19
0,艺术学学士,0,0,戏剧教育,gkspecial8442,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,戏剧教育,0,103192,130313T,8442,28,22031,13
0,艺术学学士,0,0,音乐剧,gkspecial9348,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,音乐剧,0,0,130315TK,9348,39,1296,13
0,艺术学学士,0,0,曲艺,gkspecial9347,1,本科(普通),14,艺术学,123,戏剧与影视学类,四年,曲艺,0,93451,130314TK,9347,22,1250,8
29,艺术学学士,11300,71,美术学,gkspecial341,1,本科(普通),14,艺术学,124,美术学类,四年,美术学,756,127544,130401,341,1208,812125,442
35,艺术学学士,9000,65,中国画,gkspecial1250,1,本科(普通),14,艺术学,124,美术学类,四年,中国画,0,131352,130406T,1250,71,498197,26
45,艺术学学士,10700,55,书法学,gkspecial1249,1,本科(普通),14,艺术学,124,美术学类,四年,书法学,0,131223,130405T,1249,369,380700,162
50,艺术学学士,13000,50,摄影,gkspecial344,1,本科(普通),14,艺术学,124,美术学类,四年,摄影,753,124078,130404,344,211,330150,71
41,艺术学学士,11700,59,绘画,gkspecial342,1,本科(普通),14,艺术学,124,美术学类,四年,绘画,755,127601,130402,342,162,316798,65
60,艺术学学士,12700,40,雕塑,gkspecial343,1,本科(普通),14,艺术学,124,美术学类,五年，四年,雕塑,754,127601,130403,343,90,151376,29
0,艺术学学士,0,0,漫画,gkspecial8444,1,本科(普通),14,艺术学,124,美术学类,四年,漫画,0,0,130410T,8444,88,142921,33
0,艺术学学士,0,0,文物保护与修复,gkspecial8443,1,本科(普通),14,艺术学,124,美术学类,四年,文物保护与修复,0,124115,130409T,8443,227,114018,81
0,艺术学学士,0,0,跨媒体艺术,gkspecial1295,1,本科(普通),14,艺术学,124,美术学类,四年,跨媒体艺术,0,124115,130408TK,1295,69,106537,20
0,艺术学学士,0,0,实验艺术,gkspecial1294,1,本科(普通),14,艺术学,124,美术学类,四年,实验艺术,0,124243,130407TK,1294,57,91217,23
0,艺术学学士,0,0,纤维艺术,gkspecial8828,1,本科(普通),14,艺术学,124,美术学类,四年,纤维艺术,0,108715,130411T,8828,28,28347,10
0,艺术学学士,0,0,美术教育,gkspecial3038,1,本科(普通),14,艺术学,124,美术学类,四年,美术教育,0,98788,130413TK,3038,73,21028,23
0,艺术学学士,0,0,科技艺术,gkspecial9349,1,本科(普通),14,艺术学,124,美术学类,四年,科技艺术,0,127283,130412TK,9349,47,2030,20
38,艺术学学士,11700,62,艺术设计学,gkspecial345,1,本科(普通),14,艺术学,125,设计学类,四年,艺术设计学,752,125217,130501,345,641,1064815,229
34,艺术学学士,11500,66,视觉传达设计,gkspecial346,1,本科(普通),14,艺术学,125,设计学类,四年,视觉传达设计,751,124037,130502,346,2126,1045380,929
42,艺术学学士,12300,58,环境设计,gkspecial347,1,本科(普通),14,艺术学,125,设计学类,四年,环境设计,750,113237,130503,347,1157,803458,514
40,艺术学学士,14700,60,数字媒体艺术,gkspecial352,1,本科(普通),14,艺术学,125,设计学类,四年,数字媒体艺术,745,123644,130508,352,1609,705324,666
40,艺术学学士,12500,60,产品设计,gkspecial348,1,本科(普通),14,艺术学,125,设计学类,四年,产品设计,749,122881,130504,348,746,703541,313
22,艺术学学士,16100,78,服装与服饰设计,gkspecial349,1,本科(普通),14,艺术学,125,设计学类,四年,服装与服饰设计,748,117117,130505,349,387,566227,163
36,艺术学学士,11100,64,工艺美术,gkspecial351,1,本科(普通),14,艺术学,125,设计学类,四年,工艺美术,746,123673,130507,351,246,478322,82
37,艺术学学士,11800,63,公共艺术,gkspecial350,1,本科(普通),14,艺术学,125,设计学类,四年,公共艺术,747,125737,130506,350,147,452495,50
37,艺术学学士,13100,63,艺术与科技,gkspecial1251,1,本科(普通),14,艺术学,125,设计学类,五年，四年,艺术与科技,0,125044,130509T,1251,282,393837,105
0,艺术学学士,0,0,新媒体艺术,gkspecial8445,1,本科(普通),14,艺术学,125,设计学类,四年,新媒体艺术,0,125228,130511T,8445,197,124375,71
0,艺术学学士,0,0,包装设计,gkspecial8446,1,本科(普通),14,艺术学,125,设计学类,四年,包装设计,0,127045,130512T,8446,62,85614,25
0,艺术学学士,0,0,陶瓷艺术设计,gkspecial1253,1,本科(普通),14,艺术学,125,设计学类,四年,陶瓷艺术设计,0,118310,130510TK,1253,72,51797,23
0,艺术学学士,0,0,珠宝首饰设计与工艺,gkspecial9350,1,本科(普通),14,艺术学,125,设计学类,四年,珠宝首饰设计与工艺,0,0,130513TK,9350,95,3429,25
58,,7700,42,现代农业技术,gkspecial356,2,专科(高职),15,农林牧渔大类,126,农业类,三年,现代农业技术,741,117418,410103,356,133,510821,37
51,,6800,49,植物保护与检疫技术,gkspecial360,2,专科(高职),15,农林牧渔大类,126,农业类,三年,植物保护与检疫技术,737,116872,410106,360,26,446305,14
91,,6700,9,生态农业技术,gkspecial358,2,专科(高职),15,农林牧渔大类,126,农业类,三年,生态农业技术,739,133528,410104,358,32,421607,16
52,,9200,48,设施农业与装备,gkspecial355,2,专科(高职),15,农林牧渔大类,126,农业类,三年,设施农业与装备,742,0,410112,355,39,398251,12
0,,7400,0,农产品流通与管理,gkspecial368,2,专科(高职),15,农林牧渔大类,126,农业类,三年,农产品流通与管理,729,107835,410116,368,18,363804,6
34,,6700,66,农产品加工与质量检测,gkspecial365,2,专科(高职),15,农林牧渔大类,126,农业类,三年,农产品加工与质量检测,732,0,410114,365,24,349879,9
0,,6800,0,棉花加工与经营管理,gkspecial364,2,专科(高职),15,农林牧渔大类,126,农业类,三年,棉花加工与经营管理,733,106691,410117,364,13,318395,4
53,,5900,47,种子生产与经营,gkspecial354,2,专科(高职),15,农林牧渔大类,126,农业类,三年,种子生产与经营,743,91993,410101,354,43,219560,16
39,,8000,61,园艺技术,gkspecial359,2,专科(高职),15,农林牧渔大类,126,农业类,三年,园艺技术,738,90301,410105,359,55,215943,13
48,,7500,52,中草药栽培与加工技术,gkspecial8907,2,专科(高职),15,农林牧渔大类,126,农业类,三年,中草药栽培与加工技术,0,119289,410108,8907,44,37137,5
52,,8500,48,烟草栽培与加工技术,gkspecial8908,2,专科(高职),15,农林牧渔大类,126,农业类,三年,烟草栽培与加工技术,0,99633,410109,8908,18,28781,5
0,,0,0,食用菌生产与加工技术,gkspecial8910,2,专科(高职),15,农林牧渔大类,126,农业类,三年,食用菌生产与加工技术,0,89686,410111,8910,10,28038,3
0,,0,0,饲草生产技术,gkspecial8909,2,专科(高职),15,农林牧渔大类,126,农业类,三年,饲草生产技术,0,103576,410110,8909,10,26762,4
54,,6700,46,作物生产与经营管理,gkspecial8905,2,专科(高职),15,农林牧渔大类,126,农业类,三年,作物生产与经营管理,0,126503,410102,8905,14,25363,4
41,,6500,59,茶叶生产与加工技术,gkspecial8906,2,专科(高职),15,农林牧渔大类,126,农业类,三年,茶叶生产与加工技术,0,96000,410107,8906,15,25238,3
81,,9300,19,现代农业装备应用技术,gkspecial8911,2,专科(高职),15,农林牧渔大类,126,农业类,三年,现代农业装备应用技术,0,99395,410113,8911,29,23799,8
